序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5128,688079,美迪凯,9.52,-4.7,-0.47,40053.0,38662739.0,5.81,10.05,9.47,10.04,9.99,1.27,2.25,-184.52,2.47,3820693340.0,1695670356.0,-0.1,-0.31,-6.48,10.83
5129,300833,浩洋股份,104.68,-4.72,-5.18,6904.0,72834802.59,5.23,109.31,103.56,108.99,109.86,1.02,3.27,22.14,3.93,8827350360.0,2206863760.0,-0.29,-0.15,15.03,24.86
5130,000932,华菱钢铁,5.03,-4.73,-0.25,1903206.0,963109743.27,4.36,5.17,4.94,5.11,5.28,2.37,3.33,12.62,0.69,34750421470.0,28761727146.0,0.0,-0.2,-0.4,7.02
5131,300727,润禾材料,29.24,-4.76,-1.46,54666.0,160388669.52,7.0,30.55,28.4,30.55,30.7,0.58,4.83,60.0,4.71,3710025265.0,3310958680.0,0.03,0.07,6.87,20.23
5132,601888,中国中免,153.32,-4.76,-7.66,309366.0,4768652388.0,4.46,158.98,151.8,158.0,160.98,2.06,1.58,34.47,6.27,317197468626.0,299353550406.0,-0.01,0.07,-27.32,-29.03
5133,300835,龙磁科技,29.38,-4.76,-1.47,38826.0,115433225.5,5.48,30.79,29.1,30.75,30.85,0.84,5.67,57.66,3.48,3529683820.0,2012386802.0,0.1,-0.07,-29.65,-18.39
5134,300114,中航电测,48.91,-4.81,-2.47,250785.0,1236558769.44,4.42,50.65,48.38,50.29,51.38,0.96,4.25,315.67,12.47,28894096006.0,28894096006.0,0.16,0.04,220.93,376.71
5135,300489,光智科技,16.03,-4.81,-0.81,20207.0,32941444.5,5.58,16.93,15.99,16.78,16.84,1.89,1.49,-10.21,8.81,2182083750.0,2170902825.0,0.06,0.0,-9.74,-11.44
5136,300379,东方通,24.5,-4.82,-1.24,152767.0,381342446.2,8.31,26.36,24.22,25.91,25.74,0.77,3.53,-31.85,4.83,11287118934.0,10605035529.0,0.0,-0.2,-0.73,19.92
5137,301369,联动科技,68.94,-4.82,-3.49,30206.0,210605740.92,4.87,71.93,68.4,71.23,72.43,0.72,17.36,986.53,3.34,4798242476.0,1199560619.0,-0.35,-0.43,-1.43,19.01
5138,002707,众信旅游,7.9,-4.82,-0.4,301065.0,238044561.6,5.54,8.21,7.75,8.2,8.3,1.19,3.78,-51.76,11.36,7763448761.0,6290830214.0,0.13,0.25,-16.93,-20.04
5139,688403,汇成股份,11.8,-4.84,-0.6,78351.0,93849516.0,5.0,12.37,11.75,12.32,12.4,1.06,6.41,93.64,3.36,9851268716.0,1441889589.0,-0.08,0.0,0.43,12.49
5140,688519,南亚新材,21.03,-4.84,-1.07,20585.0,43573107.0,6.15,22.08,20.72,22.0,22.1,0.87,2.24,-132.54,1.89,4936826148.0,1932861096.0,0.05,-0.33,-14.09,-0.19
5141,688300,联瑞新材,67.2,-4.84,-3.42,19141.0,129845555.0,5.35,70.58,66.8,69.01,70.62,1.59,1.54,72.93,6.66,8377248096.0,8377248096.0,0.15,0.04,12.87,38.04
5142,600702,舍得酒业,174.0,-4.85,-8.86,58339.0,1021790529.0,6.19,183.47,172.16,181.5,182.86,1.22,1.76,25.45,8.39,57976100346.0,57548335266.0,-0.07,-0.09,-8.2,9.31
5143,002088,鲁阳节能,19.98,-4.86,-1.02,38560.0,78206290.1,5.86,21.08,19.85,20.62,21.0,2.58,0.85,25.65,3.4,10116525068.0,9017490223.0,-0.15,0.15,-17.44,-13.58
5144,300638,广和通,23.88,-4.86,-1.22,182984.0,438301289.86,5.9,24.8,23.32,24.8,25.1,0.83,4.49,26.85,5.9,15079991516.0,9725927138.0,0.0,-0.21,11.59,33.41
5145,301089,拓新药业,82.1,-4.87,-4.2,106863.0,892890862.52,8.33,88.01,80.82,83.84,86.3,0.76,13.86,8.5,6.11,10344600000.0,6328354205.0,-0.02,-0.04,10.6,14.03
5146,000810,创维数字,15.61,-4.88,-0.8,274022.0,431119835.95,7.07,16.46,15.3,16.2,16.41,0.87,2.45,38.25,2.93,17954872884.0,17440620759.0,0.0,0.0,-5.91,11.98
5147,002279,久其软件,7.02,-4.88,-0.36,613247.0,425949561.38,4.88,7.16,6.8,7.15,7.38,1.61,7.78,-18.54,3.63,6077695740.0,5532210452.0,0.14,0.14,-29.45,-0.57
5148,300504,天邑股份,17.35,-4.88,-0.89,116015.0,203691048.0,6.25,18.34,17.2,18.07,18.24,0.9,5.43,19.16,2.08,4729035368.0,3709405068.0,0.06,0.0,-1.76,8.1
5149,688112,鼎阳科技,82.8,-4.88,-4.25,5724.0,47834513.0,5.18,86.8,82.29,86.44,87.05,0.74,1.93,61.55,5.79,8832002760.0,2450220250.0,0.0,0.05,-7.25,-11.21
5150,300913,兆龙互连,29.6,-4.88,-1.52,90776.0,267401374.42,6.78,30.88,28.77,30.63,31.12,0.85,19.76,86.43,5.48,5439000000.0,1359750000.0,0.14,0.37,66.11,82.15
5151,600666,*ST瑞德,2.72,-4.9,-0.14,173356.0,47658955.0,3.85,2.83,2.72,2.73,2.86,1.37,0.72,-153.39,4.36,7516754933.0,6581727983.0,-0.37,0.0,81.33,80.13
5152,605177,东亚药业,23.65,-4.91,-1.22,36592.0,86311978.0,4.5,24.22,23.1,24.12,24.87,1.79,6.51,28.93,1.44,2686640000.0,1329043819.0,-0.17,-0.13,-0.13,18.13
5153,603555,ST贵人,2.52,-4.91,-0.13,8485.0,2138220.0,0.0,2.52,2.52,2.52,2.65,0.04,0.05,126.33,2.32,3960193502.0,3960193502.0,0.0,0.0,-30.19,-30.58
5154,688146,中船特气,50.5,-4.91,-2.61,165757.0,842453298.0,4.73,52.0,49.49,51.02,53.11,0.86,28.06,78.35,5.16,26735294133.0,2983426173.0,0.1,0.26,39.7,39.7
5155,600138,中青旅,13.48,-4.94,-0.7,432787.0,577368921.0,7.19,14.03,13.01,14.0,14.18,1.98,5.98,-508.03,1.62,9757363200.0,9757363200.0,-0.07,-0.15,-9.29,-11.26
5156,300223,北京君正,84.05,-4.94,-4.37,133459.0,1132964626.96,4.8,87.74,83.5,87.03,88.42,0.89,3.25,88.25,3.59,40475951020.0,34474854143.0,0.07,0.26,6.5,19.32
5157,688486,龙迅股份,85.7,-4.95,-4.46,8110.0,71329892.0,6.54,91.58,85.68,90.0,90.16,0.69,5.45,203.3,4.38,5935484473.0,1274589962.0,-0.12,-0.33,32.33,32.33
5158,688699,明微电子,50.83,-4.96,-2.65,25055.0,129152338.0,5.78,53.78,50.69,53.48,53.48,0.91,4.78,-288.14,3.68,5594585651.0,2662844629.0,-0.12,-0.12,-8.33,10.76
5159,688575,亚辉龙,18.22,-4.96,-0.95,78108.0,144066610.0,5.84,19.2,18.08,19.02,19.17,1.27,2.94,31.79,4.13,10330740000.0,4839814967.0,-0.05,-0.05,-14.06,-7.28
5160,688080,映翰通,67.48,-4.96,-3.52,12404.0,83977211.0,6.32,71.0,66.51,71.0,71.0,0.86,2.36,95.09,4.27,3547593380.0,3547593380.0,0.55,1.28,43.94,64.26
5161,688377,迪威尔,28.29,-4.97,-1.48,12145.0,34887574.0,5.37,29.83,28.23,29.83,29.77,1.12,1.12,45.19,3.33,5507129430.0,3054477976.0,-0.07,-0.49,-29.5,-35.68
5162,002289,ST宇顺,6.87,-4.98,-0.36,3632.0,2495184.0,0.0,6.87,6.87,6.87,7.23,0.09,0.14,-58.95,8.07,1925343146.0,1815048731.0,0.0,0.0,-23.15,-0.43
5163,002800,ST天顺,19.26,-4.98,-1.01,315.0,606690.0,0.0,19.26,19.26,19.26,20.27,0.01,0.03,870.73,3.76,2094567199.0,1948755690.0,0.0,0.0,-27.24,-23.63
5164,600078,ST澄星,9.53,-4.99,-0.5,71601.0,68739231.0,3.89,9.92,9.53,9.92,10.03,0.65,1.08,79.38,3.16,6314319365.0,6314319365.0,0.0,0.0,-25.84,-17.99
5165,000721,西安饮食,13.12,-5.0,-0.69,436653.0,576043788.76,7.02,13.9,12.93,13.81,13.81,0.94,10.02,-60.48,14.85,7529755721.0,5719617030.0,0.0,0.15,-4.79,-24.16
5166,002952,亚世光电,15.78,-5.0,-0.83,43177.0,68127672.26,6.62,16.58,15.48,16.58,16.61,1.84,3.31,38.14,2.81,2593285200.0,2061408970.0,0.0,0.57,-14.47,5.34
5167,002313,*ST日海,8.55,-5.0,-0.45,74513.0,64320656.85,4.22,8.93,8.55,8.81,9.0,0.54,1.99,-11.02,5.33,3201120000.0,3196199680.0,0.0,0.0,36.8,52.41
5168,000918,*ST嘉凯,0.95,-5.0,-0.05,217997.0,20745798.0,3.0,0.98,0.95,0.95,1.0,0.34,1.21,-2.92,-7.03,1713981925.0,1713981925.0,0.0,0.0,-56.42,-56.02
5169,000070,特发信息,7.98,-5.0,-0.42,388119.0,309838525.33,5.12,8.26,7.83,8.16,8.4,1.09,4.66,-162.66,3.93,6739884212.0,6645990462.0,0.13,0.0,1.14,15.32
5170,600599,ST熊猫,12.89,-5.01,-0.68,19919.0,25861662.0,3.02,13.3,12.89,13.18,13.57,1.7,1.2,25.41,2.64,2139740000.0,2139740000.0,0.0,0.0,1.9,-7.86
5171,000909,ST数源,7.39,-5.01,-0.39,3184.0,2352976.0,0.0,7.39,7.39,7.39,7.78,0.04,0.08,58.73,2.0,3353793354.0,2863062355.0,0.0,0.0,-25.95,-7.39
5172,002544,普天科技,21.0,-5.02,-1.11,105708.0,223299393.0,8.01,22.29,20.52,21.84,22.11,1.31,1.59,164.28,3.78,14336584605.0,13999485402.0,-0.19,-0.05,2.29,25.07
5173,002373,千方科技,13.81,-5.02,-0.73,389325.0,542617628.8,7.29,14.63,13.57,14.3,14.54,0.81,2.83,34.62,1.79,21822399249.0,18968109933.0,0.0,-0.07,29.31,54.82
5174,002200,ST交投,8.51,-5.02,-0.45,2887.0,2456837.0,0.0,8.51,8.51,8.51,8.96,0.38,0.16,260.65,29.65,1566970894.0,1566970894.0,0.0,0.0,-6.28,7.72
5175,000525,ST红太阳,7.93,-5.03,-0.42,127802.0,101733340.0,2.51,8.14,7.93,7.95,8.35,1.57,2.2,101.74,3.58,4605528883.0,4604294142.0,0.0,0.0,-35.0,-31.64
5176,600070,ST富润,4.72,-5.03,-0.25,6488.0,3062336.0,0.0,4.72,4.72,4.72,4.97,0.04,0.13,-13.36,2.03,2395025855.0,2391721855.0,0.0,0.0,-24.12,-15.11
5177,603906,龙蟠科技,18.31,-5.03,-0.97,112193.0,205053117.0,4.51,18.72,17.85,18.11,19.28,1.82,1.99,-11.61,2.32,10346594714.0,10346594714.0,0.0,0.0,-28.14,-20.91
5178,603559,ST通脉,10.19,-5.03,-0.54,2477.0,2524063.0,0.0,10.19,10.19,10.19,10.73,0.05,0.17,-16.72,4.2,1460361579.0,1460361579.0,0.0,0.0,-15.58,-8.2
5179,601021,春秋航空,59.25,-5.03,-3.14,118380.0,713485713.0,6.84,63.18,58.91,62.0,62.39,2.1,1.29,40.76,4.12,57979016696.0,54300415745.0,-0.03,-0.13,-1.15,-7.78
5180,688230,芯导科技,58.76,-5.04,-3.12,9137.0,54223014.0,6.67,62.3,58.17,62.02,61.88,1.34,4.49,77.5,2.26,4935840000.0,1196941200.0,0.05,-0.05,-6.43,8.75
5181,000410,*ST沈机,6.59,-5.04,-0.35,115111.0,76449337.84,4.18,6.88,6.59,6.88,6.94,0.76,0.68,-98.0,13.93,13606680114.0,11077236071.0,0.0,0.0,5.61,17.26
5182,300939,秋田微,34.92,-5.06,-1.86,83986.0,295811742.58,6.74,36.6,34.12,36.6,36.78,0.64,12.75,32.99,3.18,4190400000.0,2300948640.0,0.11,0.55,12.75,29.14
5183,601111,中国国航,10.11,-5.07,-0.54,884608.0,907193096.0,4.98,10.6,10.07,10.55,10.65,1.41,0.89,-13.99,4.64,163790015592.0,100717152710.0,0.0,0.1,0.8,-4.62
5184,600804,ST鹏博士,5.05,-5.08,-0.27,422178.0,215885019.0,5.08,5.32,5.05,5.19,5.32,0.77,3.03,57.64,7.59,8370192725.0,7032781293.0,0.0,0.0,47.66,56.83
5185,688244,永信至诚,97.51,-5.08,-5.22,6431.0,64412333.0,9.71,106.99,97.01,106.99,102.73,0.7,6.46,-69.32,4.41,4566520356.0,970385684.0,-0.35,-0.5,50.94,78.92
5186,603880,ST南卫,5.23,-5.08,-0.28,4825.0,2523475.0,0.0,5.23,5.23,5.23,5.51,0.16,0.17,55.18,2.43,1529639020.0,1511689660.0,0.0,0.0,-19.29,-15.65
5187,601100,恒立液压,58.42,-5.09,-3.13,103974.0,608685150.0,8.68,62.0,56.66,62.0,61.55,1.79,0.8,31.31,5.9,78330762353.0,76259131200.0,0.07,0.07,-10.19,-7.49
5188,000066,中国长城,11.01,-5.09,-0.59,871167.0,957161926.08,5.26,11.41,10.8,11.32,11.6,1.52,2.77,-29.09,2.66,35516047948.0,34646193969.0,-0.09,0.0,-15.95,7.94
5189,300212,易华录,32.28,-5.11,-1.74,448560.0,1446172313.52,8.26,34.2,31.39,33.69,34.02,0.93,7.0,-103.62,5.56,21492485895.0,20682541377.0,-0.06,-0.06,18.9,58.16
5190,601869,长飞光纤,35.06,-5.12,-1.89,59679.0,211552147.0,5.95,36.88,34.68,36.75,36.95,1.36,1.47,27.56,2.55,26572153086.0,14246221289.0,0.0,0.4,-0.79,7.45
5191,688066,航天宏图,94.95,-5.12,-5.12,48590.0,454463953.0,7.2,98.49,91.28,97.4,100.07,1.55,2.62,-49.49,6.98,17626164881.0,17626164881.0,-0.13,-0.05,-0.05,11.05
5192,301297,富乐德,21.18,-5.15,-1.15,107817.0,229764438.82,6.63,22.18,20.7,22.01,22.33,0.76,14.41,102.0,5.19,7167100200.0,1584538641.0,0.05,0.0,15.74,41.11
5193,688301,奕瑞科技,261.16,-5.21,-14.34,7863.0,208732598.0,6.29,277.36,260.03,275.87,275.5,0.86,1.36,48.6,7.48,26577744460.0,15051050897.0,-0.02,-0.18,-19.57,-19.64
5194,301363,美好医疗,42.94,-5.21,-2.36,16087.0,70113623.0,5.52,45.1,42.6,45.03,45.3,1.4,4.0,40.27,5.59,17461980400.0,1728787673.0,0.05,0.09,-4.7,2.46
5195,603859,能科科技,42.18,-5.21,-2.32,40106.0,169270088.0,7.12,44.38,41.21,44.38,44.5,1.21,2.41,41.05,2.78,7025852286.0,7025852286.0,0.09,0.19,18.48,61.42
5196,000564,ST大集,1.45,-5.23,-0.08,571472.0,82863440.0,0.0,1.45,1.45,1.45,1.53,0.47,0.38,-77.18,2.47,27787477136.0,22012980922.0,0.0,0.0,-12.12,-8.81
5197,600570,恒生电子,46.8,-5.26,-2.6,312887.0,1481755339.0,7.04,49.61,46.13,49.61,49.4,1.11,1.65,100.11,12.61,88920301486.0,88920301486.0,0.02,-0.13,-2.17,15.67
5198,300998,宁波方正,30.74,-5.27,-1.71,35769.0,111804077.32,5.15,32.21,30.54,31.98,32.45,0.86,10.22,232.36,3.13,4216582130.0,1075842947.0,0.13,0.29,8.55,21.41
5199,688596,正帆科技,39.7,-5.3,-2.22,70117.0,283579331.0,7.4,42.6,39.5,39.5,41.92,0.88,3.16,244.71,4.44,10913008144.0,8797444372.0,0.25,-0.23,10.19,16.94
5200,688283,坤恒顺维,54.6,-5.31,-3.06,9570.0,53163583.0,6.64,58.02,54.19,58.0,57.66,1.09,1.88,418.64,5.15,4586400000.0,2775000610.0,0.07,0.07,-15.35,-5.88
5201,300628,亿联网络,62.43,-5.31,-3.5,51174.0,323556723.44,5.31,65.78,62.28,65.7,65.93,0.64,0.99,33.27,6.81,56288332318.0,32180748898.0,0.02,0.02,-0.78,3.04
5202,002410,广联达,54.92,-5.31,-3.08,116468.0,652579604.21,7.1,58.99,54.87,57.83,58.0,0.91,1.17,136.58,10.16,65430971953.0,54441559038.0,0.02,-0.16,-16.27,-8.39
5203,688153,唯捷创芯,61.2,-5.32,-3.44,16981.0,104857623.0,6.2,64.62,60.61,64.61,64.64,0.8,1.89,-75.81,6.63,25045463153.0,5508007099.0,0.0,-0.02,17.71,66.62
5204,300308,中际旭创,85.2,-5.33,-4.8,576000.0,4866413676.98,6.8,87.8,81.68,86.5,90.0,0.89,7.7,68.26,5.51,68241944338.0,63738464208.0,0.31,-0.73,169.96,215.21
5205,000978,桂林旅游,7.63,-5.33,-0.43,160305.0,122554489.0,5.21,7.93,7.51,7.89,8.06,1.06,4.45,-71.39,2.8,3571831900.0,2747196188.0,-0.13,0.0,-4.86,-16.79
5206,688327,云从科技-UW,33.93,-5.36,-1.92,128519.0,441799815.0,8.54,36.45,33.39,35.4,35.85,0.94,15.74,-44.19,12.68,25130952169.0,2771046135.0,-0.21,-0.06,18.39,121.62
5207,300474,景嘉微,84.62,-5.38,-4.81,196292.0,1679975688.58,5.76,89.43,84.28,88.0,89.43,0.68,6.18,-136.24,11.84,38516705750.0,26882055960.0,-0.12,-0.05,27.73,55.07
5208,688022,瀚川智能,47.2,-5.39,-2.69,32717.0,154413712.0,6.79,48.89,45.5,48.6,49.89,2.08,3.01,-34.41,3.04,5897072137.0,5122922328.0,-0.06,-0.3,-22.91,-2.48
5209,603255,鼎际得,44.43,-5.41,-2.54,17822.0,79953648.0,6.73,46.75,43.59,46.52,46.97,0.77,5.34,77.97,3.89,5929924015.0,1482481015.0,-0.02,0.2,-24.78,-1.05
5210,603232,格尔软件,14.3,-5.42,-0.82,91389.0,131756326.0,6.55,15.14,14.15,14.96,15.12,0.97,3.92,-20.0,2.49,3332542142.0,3332542142.0,-0.07,-0.35,-21.99,-5.92
5211,300990,同飞股份,95.3,-5.43,-5.47,21785.0,210040252.45,7.52,101.46,93.88,100.0,100.77,0.8,9.31,78.64,5.36,8920080000.0,2230020000.0,0.11,-0.16,1.61,3.72
5212,688111,金山办公,416.2,-5.45,-24.0,49498.0,2089755653.0,9.14,452.23,412.0,437.07,440.2,0.75,1.07,179.56,21.25,191978488838.0,191978488838.0,0.05,0.29,28.85,57.36
5213,603355,莱克电气,25.61,-5.46,-1.48,35755.0,92631107.0,7.16,27.44,25.5,27.33,27.09,1.42,0.63,19.83,3.78,14700943130.0,14507266992.0,-0.08,-0.12,-15.56,-8.67
5214,002409,雅克科技,63.96,-5.47,-3.7,161571.0,1037494473.35,5.05,66.1,62.68,65.87,67.66,1.0,5.07,44.01,4.58,30440334285.0,20372666928.0,-0.08,-0.08,18.49,26.98
5215,688229,博睿数据,55.2,-5.48,-3.2,12435.0,68448805.0,9.3,58.84,53.41,58.84,58.4,1.54,5.9,-34.37,3.84,2450880000.0,1162667664.0,1.06,2.11,36.4,62.11
5216,688314,康拓医疗,36.52,-5.51,-2.13,9937.0,36972427.0,5.56,38.65,36.5,38.0,38.65,1.32,2.73,38.19,5.57,2966854561.0,1329039638.0,-0.03,0.05,-5.12,7.76
5217,000988,华工科技,31.48,-5.52,-1.84,810513.0,2587441381.6,6.87,33.55,31.26,32.86,33.32,0.7,8.06,25.68,3.75,31653225216.0,31636948482.0,0.03,0.06,64.04,91.83
5218,688539,高华科技,37.96,-5.53,-2.22,47737.0,183682120.0,6.67,40.13,37.45,39.42,40.18,0.72,16.91,87.71,2.92,5041088000.0,1071509940.0,0.08,0.4,-0.68,-0.68
5219,688167,炬光科技,103.53,-5.54,-6.07,22605.0,235862162.0,6.11,108.92,102.22,108.92,109.6,0.72,3.47,153.33,3.82,9313558800.0,6745793039.0,-0.1,-0.15,-10.44,10.93
5220,688386,泛亚微透,41.56,-5.55,-2.44,13792.0,58025725.0,8.14,44.6,41.02,44.0,44.0,1.59,2.91,63.03,4.62,2909200000.0,1968343441.0,0.02,0.39,-32.02,-25.05
5221,688037,芯源微,269.8,-5.55,-15.85,28864.0,776913556.0,5.58,280.0,264.05,280.0,285.65,0.82,3.12,94.69,11.48,24988444050.0,24988444050.0,-0.1,-0.03,38.68,72.4
5222,688800,瑞可达,72.07,-5.57,-4.25,15584.0,114677889.0,6.54,76.87,71.88,75.7,76.32,0.84,2.05,49.71,4.22,8155228738.0,5487053198.0,0.03,-0.18,-37.28,-32.44
5223,603650,彤程新材,36.21,-5.58,-2.14,105340.0,387721665.0,5.37,38.07,36.01,38.05,38.35,1.2,1.77,65.14,7.03,21585640155.0,21511210065.0,0.0,0.06,3.61,17.45
5224,000063,中兴通讯,33.63,-5.59,-1.99,1262681.0,4260059949.41,6.18,35.5,33.3,35.5,35.62,0.99,3.17,15.07,2.6,159291448286.0,133859407255.0,0.0,0.0,24.05,30.05
5225,301191,菲菱科思,92.88,-5.61,-5.52,12410.0,116302534.0,6.36,98.36,92.1,95.66,98.4,0.66,9.3,22.42,3.03,4954219200.0,1239019200.0,0.0,0.14,16.29,30.63
5226,301419,阿莱德,37.01,-5.61,-2.2,52080.0,194413886.2,6.3,38.98,36.51,38.46,39.21,0.67,21.97,90.22,3.87,3701000000.0,877488114.0,0.03,0.22,49.23,49.23
5227,688159,有方科技,20.69,-5.61,-1.23,22292.0,45910049.0,7.8,21.86,20.15,21.57,21.92,1.49,2.43,-24.25,2.51,1896848752.0,1896848752.0,-0.1,-0.14,20.57,42.2
5228,688419,耐科装备,41.0,-5.62,-2.44,27673.0,114945907.0,5.41,43.0,40.65,42.28,43.44,0.72,14.63,63.12,3.52,3362000000.0,775640911.0,-0.05,-0.12,11.59,29.62
5229,300870,欧陆通,61.9,-5.63,-3.69,33244.0,209069023.31,8.46,66.55,61.0,65.89,65.59,0.69,8.5,911.01,3.86,6298448800.0,2420087154.0,-0.05,-0.4,8.86,39.54
5230,688379,华光新材,18.22,-5.64,-1.09,18469.0,34158789.0,6.01,19.16,18.0,19.05,19.31,1.15,3.96,49.28,1.78,1616979814.0,849371214.0,0.05,0.16,-12.02,11.78
5231,000021,深科技,16.8,-5.67,-1.01,861716.0,1477998073.51,6.57,17.94,16.77,17.61,17.81,0.8,5.52,64.89,2.52,26217871478.0,26208288154.0,0.12,-0.12,37.82,57.16
5232,688056,莱伯泰科,43.96,-5.69,-2.65,6790.0,30407669.0,7.51,47.28,43.78,46.61,46.61,1.03,2.57,57.42,3.53,2955712144.0,1162363944.0,-0.09,0.18,-1.63,8.6
5233,688262,国芯科技,60.46,-5.69,-3.65,37385.0,231586029.0,5.54,63.85,60.3,63.64,64.11,0.79,2.0,-135.07,5.25,14510400000.0,11313914867.0,-0.03,0.2,11.2,44.61
5234,688055,龙腾光电,4.13,-5.71,-0.25,113055.0,47078088.0,6.16,4.35,4.08,4.32,4.38,2.07,0.63,-30.75,2.93,13766666942.0,7447766942.0,0.0,0.49,-6.14,2.74
5235,600501,航天晨光,14.63,-5.73,-0.89,112768.0,166130314.0,3.99,15.09,14.47,15.08,15.52,1.47,2.68,-130.02,2.82,6319115418.0,6163379068.0,0.07,0.07,3.1,33.24
5236,000428,华天酒店,4.6,-5.74,-0.28,330262.0,152739674.54,6.35,4.85,4.54,4.81,4.88,1.28,3.24,-26.73,2.66,4687059600.0,4686850300.0,-0.22,0.0,-13.04,-29.98
5237,688141,杰华特,39.39,-5.74,-2.4,41539.0,165693775.0,6.37,41.54,38.88,41.1,41.79,1.06,8.4,-77.02,5.7,17602603200.0,1948032568.0,0.28,-0.03,-30.75,-17.07
5238,300662,科锐国际,38.37,-5.77,-2.35,27298.0,105372420.83,6.24,40.51,37.97,40.17,40.72,1.35,1.39,56.69,3.3,7551459995.0,7531306421.0,-0.1,-0.03,-22.94,-21.69
5239,688158,优刻得-W,18.61,-5.77,-1.14,199075.0,372349235.0,8.0,19.76,18.18,19.64,19.75,0.86,5.6,-22.26,2.93,8432099457.0,6614121218.0,0.0,-0.16,14.38,48.76
5240,301316,慧博云通,23.11,-5.79,-1.42,46555.0,107727190.19,7.66,24.48,22.6,24.4,24.53,1.33,11.64,178.19,9.46,9244231100.0,924629644.0,0.26,0.39,-18.8,20.43
5241,688432,有研硅,16.41,-5.8,-1.01,143132.0,238172890.0,5.51,17.28,16.32,17.05,17.42,0.88,10.05,66.27,5.05,20473461562.0,2336295704.0,0.0,-0.06,2.63,23.94
5242,600057,厦门象屿,10.04,-5.82,-0.62,411741.0,418259798.0,7.88,10.76,9.92,10.66,10.66,2.34,1.91,10.4,1.48,22728158482.0,21599019561.0,0.0,-0.2,-8.89,-2.24
5243,601360,三六零,15.04,-5.82,-0.93,4905967.0,7342471333.0,8.83,15.81,14.4,15.59,15.97,0.98,6.87,-144.22,3.4,107466262483.0,107466262483.0,0.0,-0.27,106.88,129.97
5244,301095,广立微,92.49,-5.82,-5.72,26994.0,252141406.2,6.61,97.49,91.0,96.36,98.21,0.92,6.42,1146.96,5.94,18498000000.0,3890321132.0,0.0,0.04,-7.62,4.36
5245,301367,怡和嘉业,232.5,-5.82,-14.38,12525.0,287493122.92,7.38,241.25,223.04,241.25,246.88,1.29,7.83,23.93,5.38,14880000000.0,3720000000.0,-0.03,0.18,1.09,5.89
5246,603199,九华旅游,31.19,-5.83,-1.93,111860.0,348218004.0,6.31,32.49,30.4,32.16,33.12,1.44,10.11,13.95,2.64,3452109200.0,3452109200.0,0.03,-0.03,20.99,9.71
5247,002432,九安医疗,42.36,-5.85,-2.63,168779.0,715165656.5,3.53,43.49,41.9,43.0,44.99,1.66,3.58,8.53,1.03,20527010942.0,19950797139.0,-0.05,-0.12,-20.23,-17.12
5248,301308,江波龙,90.56,-5.86,-5.64,55320.0,503353653.1,4.75,93.59,89.02,93.59,96.2,0.71,16.28,-33.32,5.92,37388986842.0,3076939008.0,0.34,0.35,29.13,53.54
5249,300144,宋城演艺,13.73,-5.89,-0.86,732819.0,1015526146.33,6.44,14.55,13.61,14.52,14.59,2.33,3.2,148.82,4.71,35899749169.0,31409271333.0,-0.15,-0.07,-9.37,-5.96
5250,688115,思林杰,32.0,-5.97,-2.03,10228.0,32672746.0,5.08,33.02,31.29,33.0,34.03,2.59,3.47,-52.16,1.61,2133440000.0,943902080.0,0.19,0.28,-27.77,-17.42
5251,002925,盈趣科技,16.78,-5.99,-1.07,93402.0,157669540.03,6.11,17.62,16.53,17.4,17.85,2.07,1.27,40.95,2.46,13130748844.0,12347576676.0,0.0,0.0,-13.15,1.57
5252,688082,盛美上海,111.26,-6.03,-7.14,53449.0,596690726.0,9.26,117.96,107.0,115.26,118.4,0.97,7.16,92.1,8.52,48237562946.0,8309822706.0,0.04,0.44,25.69,39.25
5253,600853,龙建股份,6.23,-6.03,-0.4,1314436.0,828821917.0,6.33,6.54,6.12,6.35,6.63,0.99,13.08,313.95,2.55,6322842862.0,6260536632.0,-0.16,-0.32,51.21,66.13
5254,688099,晶晨股份,78.6,-6.06,-5.07,58932.0,467792009.0,5.52,82.79,78.17,82.79,83.67,1.01,1.42,268.09,6.56,32639719196.0,32639719196.0,-0.01,0.28,-2.88,11.47
5255,688589,力合微,42.06,-6.07,-2.72,34806.0,148351036.0,6.9,44.45,41.36,44.04,44.78,1.25,6.14,49.39,5.18,4214192026.0,2383600640.0,-0.17,-0.5,9.25,25.29
5256,000830,鲁西化工,11.26,-6.09,-0.73,586065.0,649281913.13,5.0,11.39,10.79,10.79,11.99,3.35,4.0,16.77,1.22,21615551884.0,16486743571.0,0.0,-0.09,-16.22,-9.12
5257,603002,宏昌电子,5.09,-6.09,-0.33,120778.0,62012300.0,4.24,5.3,5.07,5.3,5.42,2.11,1.97,62.33,1.86,4600724743.0,3127355553.0,0.0,0.0,-6.43,2.41
5258,301339,通行宝,24.13,-6.11,-1.57,65875.0,161483450.27,8.29,26.13,24.0,26.0,25.7,1.14,10.98,59.77,3.93,9820910000.0,1447800000.0,-0.12,0.04,16.18,45.62
5259,600498,烽火通信,19.2,-6.11,-1.25,420269.0,813010938.0,7.09,20.3,18.85,20.16,20.45,0.68,3.71,152.33,1.99,22782039091.0,21725674291.0,-0.1,0.0,35.02,46.12
